id,result
123,0.248347245952706
124,0.119778395150925
125,0.826869124650764
126,0.243918528457637
127,0.659812395304862
128,0.750788796261314
129,0.828381006920306
130,0.253792764680999
131,0.564124506363434
132,0.545349762669936
133,0.669991816237675
134,0.8808501135988
135,0.654794321737635
136,0.824224473208236
137,0.550292460845852
138,0.344161480981566
139,0.177005729842278
140,0.448731422444113
141,0.119778395150925
142,0.8808501135988
143,0.443099338850881
144,0.548722006229744
145,0.665113474102508
146,0.119778395150925
147,0.757846380057838
148,0.55672352093071
149,0.552156075586744
150,0.447595617267481
151,0.827386546607137
152,0.554905523289111
153,0.828381006920306
154,0.755029635915726
155,0.650631751304898
156,0.33756629915457
157,0.828381006920306
158,0.8808501135988
159,0.65532134522827
160,0.562271212922843
161,0.558063554943653
162,0.247544121766955
163,0.119778395150925
164,0.565227219362891
165,0.751857143890903
166,0.554790792639514
167,0.561569395700325
168,0.752766408358106
169,0.829683099480239
170,0.555534563483901
171,0.8808501135988
172,0.177444891322574
173,0.440833617906663
174,0.330214831465133
175,0.662678565803321
176,0.752766408358106
177,0.660347860448698
178,0.750552786300867
179,0.660269470541018
180,0.442166925681707
181,0.445791259142651
182,0.745942401179372
183,0.752027312936743
184,0.177444891322574
185,0.340993513031121
186,0.119778395150925
187,0.250330803766185
188,0.829683099480239
189,0.345348257168291
190,0.174713461832643
191,0.665602816562694
192,0.665113474102508
193,0.547305667495907
194,0.341208465021517
195,0.244849286930375
196,0.823425508192524
197,0.449938805011939
198,0.649379397679116
199,0.119778395150925
200,0.449459039825482
201,0.119778395150925
202,0.250567520158116
203,0.251247657164963
204,0.119778395150925
205,0.246077156365152
206,0.662506944227661
207,0.119778395150925
208,0.8808501135988
209,0.551221322072696
210,0.555980149468384
211,0.351982203866382
212,0.551966240399577
213,0.8808501135988
214,0.824224473208236
215,0.563988163444461
216,0.558246843633484
217,0.55943633624435
218,0.750788796261314
219,0.242228292089851
220,0.550250612516824
221,0.8808501135988
222,0.249766029438583
223,0.244849286930375
224,0.559967225879821
225,0.824224473208236
226,0.8808501135988
227,0.8808501135988
228,0.339835956356107
229,0.552156075586744
230,0.824224473208236
231,0.753789493672257
232,0.253792764680999
233,0.829683099480239
234,0.657185871739253
235,0.346420047380947
236,0.662796497174706
237,0.173468440869519
238,0.669191229508051
239,0.346029477110585
240,0.249652321171366
241,0.8808501135988
242,0.669991816237675
243,0.822714908944364
244,0.252197053963039
245,0.119778395150925
246,0.562271212922843
247,0.8808501135988
248,0.340600380225175
249,0.119778395150925
250,0.558764514961728
251,0.657137839730639
252,0.8808501135988
253,0.446890804090816
254,0.571232021000367
255,0.176642832789907
256,0.250567520158116
257,0.335094700533495
258,0.552116325457325
259,0.119778395150925
260,0.823862976786191
261,0.557043150146642
262,0.823425508192524
263,0.173987886775756
264,0.33632233705298
265,0.119778395150925
266,0.566116276888757
267,0.119778395150925
268,0.251277898707886
269,0.444751464669967
270,0.119778395150925
271,0.447931565261438
272,0.8808501135988
273,0.176642832789907
274,0.8808501135988
275,0.5561103967317
276,0.119778395150925
277,0.552116325457325
278,0.344209602893665
279,0.337412387094595
280,0.246141999712966
281,0.119778395150925
282,0.249299146369809
283,0.665010001861787
284,0.341035926665939
285,0.562770443674431
286,0.444751464669967
287,0.119778395150925
288,0.747337100441948
289,0.246141999712966
290,0.557631924652427
291,0.337448325768604
292,0.662506944227661
293,0.8808501135988
294,0.253222818032104
295,0.119778395150925
296,0.660944719061316
297,0.332132785205301
298,0.341821351233878
299,0.8808501135988
300,0.178158235497368
301,0.824224473208236
302,0.243251786064009
303,0.172470081585195
304,0.444303781027317
305,0.8808501135988
306,0.8808501135988
307,0.337144636587015
308,0.119778395150925
309,0.251247657164963
310,0.448616518085946
311,0.343393226920463
312,0.119778395150925
313,0.826146371331809
314,0.828381006920306
315,0.571232021000367
316,0.548651090276729
317,0.751351882443378
318,0.250243641057262
319,0.119778395150925
320,0.560709196368466
321,0.662506944227661
322,0.553881222202256
323,0.338375961225854
324,0.827386546607137
325,0.8808501135988
326,0.755029635915726
327,0.672643899269262
328,0.8808501135988
329,0.746414594845238
330,0.8808501135988
331,0.827386546607137
332,0.8808501135988
333,0.8808501135988
334,0.247544121766955
335,0.827386546607137
336,0.749844523728163
337,0.176642832789907
338,0.555364588351469
339,0.254717989525911
340,0.749874675314118
341,0.119778395150925
342,0.448251895542611
343,0.8808501135988
344,0.249766029438583
345,0.344635507429229
346,0.747905366940884
347,0.119778395150925
348,0.656507027709806
349,0.119778395150925
350,0.119778395150925
351,0.828381006920306
352,0.755490476147943
353,0.171162865951101
354,0.8808501135988
355,0.560008893042317
356,0.553362401192623
357,0.669191229508051
358,0.654218322393008
359,0.75249194968089
360,0.748928097415923
361,0.336603857654397
362,0.75249194968089
363,0.446027560954096
364,0.824224473208236
365,0.824224473208236
366,0.823425508192524
367,0.823425508192524
368,0.172470081585195
369,0.8808501135988
370,0.173468440869519
371,0.243251786064009
372,0.829683099480239
373,0.552746130380427
374,0.55001391614439
375,0.8808501135988
376,0.247544121766955
377,0.347134532902342
378,0.119778395150925
379,0.250330803766185
380,0.753789493672257
381,0.172470081585195
382,0.253222818032104
383,0.174713461832643
384,0.119778395150925
385,0.242228292089851
386,0.561569395700325
387,0.119778395150925
388,0.119778395150925
389,0.749844523728163
390,0.651740124730667
391,0.440849173551558
392,0.661503202513307
393,0.8808501135988
394,0.174713461832643
395,0.338706073495288
396,0.243154675075147
397,0.8808501135988
398,0.172470081585195
399,0.341208465021517
400,0.8808501135988
401,0.247544121766955
402,0.828381006920306
403,0.34306091629239
404,0.119778395150925
405,0.823425508192524
406,0.657747340577905
407,0.255191571113772
408,0.827386546607137
409,0.8808501135988
410,0.327875133188395
411,0.829683099480239
412,0.659252559181336
413,0.177444891322574
414,0.555830317554913
415,0.824224473208236
416,0.119778395150925
417,0.661833215119036
418,0.827386546607137
419,0.456132061080807
420,0.563511371875578
421,0.828381006920306
422,0.756253768199438
423,0.8808501135988
424,0.446570659224673
425,0.544846728209738
426,0.826869124650764
427,0.753326494269031
428,0.663768471117671
429,0.557354269226501
430,0.669074417957726
431,0.337702028019019
432,0.757943192868497
433,0.564176926813575
434,0.25071170222161
435,0.657274569321612
436,0.171162865951101
437,0.249299146369809
438,0.8808501135988
439,0.659812395304862
440,0.246077156365152
441,0.173468440869519
442,0.671105302695784
443,0.338830277639678
444,0.436327595182691
445,0.822714908944364
446,0.177005729842278
447,0.551221322072696
448,0.177444891322574
449,0.434739125401836
450,0.248347245952706
451,0.823862976786191
452,0.829683099480239
453,0.750409034192482
454,0.657274569321612
455,0.822714908944364
456,0.8808501135988
457,0.662506944227661
458,0.8808501135988
459,0.44811476624525
460,0.649946841817917
461,0.8808501135988
462,0.75249194968089
463,0.8808501135988
464,0.177444891322574
465,0.345738465034579
466,0.8808501135988
467,0.8808501135988
468,0.8808501135988
469,0.173987886775756
470,0.750875698683107
471,0.119778395150925
472,0.341821351233878
473,0.8808501135988
474,0.8808501135988
475,0.823862976786191
476,0.824224473208236
477,0.255764431325231
478,0.345453282949403
479,0.663064166214641
480,0.8808501135988
481,0.753326494269031
482,0.119778395150925
483,0.829683099480239
484,0.119778395150925
485,0.447370055539974
486,0.172470081585195
487,0.752027312936743
488,0.341529999153078
489,0.750788796261314
490,0.660133317941753
491,0.823425508192524
492,0.335047201874303
493,0.339505308230487
494,0.333369035045806
495,0.249766029438583
496,0.565839800590865
497,0.55001391614439
498,0.8808501135988
499,0.176642832789907
500,0.828381006920306
501,0.247321066293486
502,0.557354269226501
503,0.745942401179372
504,0.5469932261261
505,0.829683099480239
506,0.119778395150925
507,0.242228292089851
508,0.752766408358106
509,0.660269470541018
510,0.455852865074385
511,0.663768471117671
512,0.8808501135988
513,0.564176926813575
514,0.6613991826639
515,0.8808501135988
516,0.249299146369809
517,0.555534563483901
518,0.667366731207162
519,0.8808501135988
520,0.823425508192524
521,0.447370055539974
522,0.334173708426753
523,0.555448268372707
524,0.657274569321612
525,0.8808501135988
526,0.119778395150925
527,0.119778395150925
528,0.439607085953565
529,0.8808501135988
530,0.751817367104697
531,0.442356282339621
532,0.34306091629239
533,0.249766029438583
534,0.177444891322574
535,0.119778395150925
536,0.562884738153683
537,0.172470081585195
538,0.338375961225854
539,0.550794438812371
540,0.250330803766185
541,0.8808501135988
542,0.666485447432193
543,0.176642832789907
544,0.8808501135988
545,0.119778395150925
546,0.8808501135988
547,0.544846728209738
548,0.119778395150925
549,0.753567111866404
550,0.564176926813575
551,0.437345198573137
552,0.55935281137761
553,0.548651090276729
554,0.247321066293486
555,0.8808501135988
556,0.437292738383576
557,0.827386546607137
558,0.249299146369809
559,0.242228292089851
560,0.173987886775756
561,0.660740242912557
562,0.173987886775756
563,0.559306291523258
564,0.750552786300867
565,0.119778395150925
566,0.760800658388391
567,0.660740242912557
568,0.75249194968089
569,0.750409034192482
570,0.240288358044111
571,0.177005729842278
572,0.823862976786191
573,0.436092386893731
574,0.177444891322574
575,0.565227219362891
576,0.254717989525911
577,0.8808501135988
578,0.119778395150925
579,0.826869124650764
580,0.550794438812371
581,0.561569395700325
582,0.746414594845238
583,0.671105302695784
584,0.340433481391116
585,0.750875698683107
586,0.8808501135988
587,0.760800658388391
588,0.561380380990017
589,0.119778395150925
590,0.550909365674003
591,0.552520579799176
592,0.242228292089851
593,0.667039401967435
594,0.447931565261438
595,0.25071170222161
596,0.448212139263062
597,0.448062042956865
598,0.449938805011939
599,0.665113474102508
600,0.656001304688874
601,0.759528276208193
602,0.119778395150925
603,0.751817367104697
604,0.658844976426794
605,0.246636331540852
606,0.66455792669544
607,0.65828437277253
608,0.661581453655987
609,0.246141999712966
610,0.34407261730763
611,0.252197053963039
612,0.827386546607137
613,0.553545486808087
614,0.342984546617017
615,0.571232021000367
616,0.119778395150925
617,0.249259249965693
618,0.448842197842636
619,0.450874360571264
620,0.249652321171366
621,0.754294946271186
622,0.119778395150925
623,0.250567520158116
624,0.565839800590865
625,0.8808501135988
626,0.249766029438583
627,0.658844976426794
628,0.555534563483901
629,0.350727613548575
630,0.547305667495907
631,0.659812395304862
632,0.565141333041865
633,0.334173708426753
634,0.8808501135988
635,0.351413748605925
636,0.119778395150925
637,0.246814080304353
638,0.758866725766267
639,0.329786188606041
640,0.563286960939808
641,0.665010001861787
642,0.453504270885017
643,0.547976111234406
644,0.749844523728163
645,0.119778395150925
646,0.119778395150925
647,0.562271212922843
648,0.173468440869519
649,0.173987886775756
650,0.8808501135988
651,0.445364996949105
652,0.8808501135988
653,0.177005729842278
654,0.254265212934153
655,0.822714908944364
656,0.254265212934153
657,0.119778395150925
658,0.755490476147943
659,0.245207922845712
660,0.659252559181336
661,0.660305527655435
662,0.55001391614439
663,0.546246836590037
664,0.745371216279016
665,0.242228292089851
666,0.8808501135988
667,0.338375961225854
668,0.557043150146642
669,0.746866041993007
670,0.451549214013348
671,0.827386546607137
672,0.544846728209738
673,0.553415091320292
674,0.657952686777292
675,0.254265212934153
676,0.119778395150925
677,0.667957457715964
678,0.173987886775756
679,0.341208465021517
680,0.252197053963039
681,0.119778395150925
682,0.824224473208236
683,0.447635363224926
684,0.756253768199438
685,0.448062042956865
686,0.174713461832643
687,0.329786188606041
688,0.749874675314118
689,0.753567111866404
690,0.437292738383576
691,0.667366731207162
692,0.458001557017869
693,0.247785467605492
694,0.345738465034579
695,0.451549214013348
696,0.119778395150925
697,0.339469262729998
698,0.337412387094595
699,0.8808501135988
700,0.448062042956865
701,0.8808501135988
702,0.342499253909121
703,0.753326494269031
704,0.654931495147585
705,0.550604496207477
706,0.351413748605925
707,0.173468440869519
708,0.8808501135988
709,0.345348257168291
710,0.549396787355082
711,0.171162865951101
712,0.253792764680999
713,0.342769057898252
714,0.8808501135988
715,0.240288358044111
716,0.656507027709806
717,0.8808501135988
718,0.824224473208236
719,0.119778395150925
720,0.249299146369809
721,0.750788796261314
722,0.756253768199438
723,0.829683099480239
724,0.344635507429229
725,0.342769057898252
726,0.119778395150925
727,0.8808501135988
728,0.8808501135988
729,0.669074417957726
730,0.34306091629239
731,0.656174517606097
732,0.8808501135988
733,0.823425508192524
734,0.8808501135988
735,0.826869124650764
736,0.119778395150925
737,0.749874675314118
738,0.445364996949105
739,0.552018961893566
740,0.829683099480239
741,0.746414594845238
742,0.750409034192482
743,0.659812395304862
744,0.6613991826639
745,0.244849286930375
746,0.75249194968089
747,0.8808501135988
748,0.249766029438583
749,0.66186919125978
750,0.8808501135988
751,0.827386546607137
752,0.823862976786191
753,0.828381006920306
754,0.8808501135988
755,0.8808501135988
756,0.829683099480239
757,0.255764431325231
758,0.8808501135988
759,0.177005729842278
760,0.335515096995932
761,0.662678565803321
762,0.249652321171366
763,0.431467989372715
764,0.558063554943653
765,0.342169560158461
766,0.176642832789907
767,0.119778395150925
768,0.753326494269031
769,0.25071170222161
770,0.119778395150925
771,0.668034965572512
772,0.754964989426976
773,0.339940176250613
774,0.8808501135988
775,0.346557473765101
776,0.8808501135988
777,0.8808501135988
778,0.177444891322574
779,0.119778395150925
780,0.177005729842278
781,0.826146371331809
782,0.571232021000367
783,0.176642832789907
784,0.755896225684704
785,0.34407261730763
786,0.177005729842278
787,0.119778395150925
788,0.250567520158116
789,0.826146371331809
790,0.351982203866382
791,0.339940176250613
792,0.754294946271186
793,0.550604496207477
794,0.342984546617017
795,0.119778395150925
796,0.172470081585195
797,0.344209602893665
798,0.569109901123036
799,0.245207922845712
800,0.339505308230487
801,0.655896473600682
802,0.562884738153683
803,0.242228292089851
804,0.248347245952706
805,0.452082780558334
806,0.823425508192524
807,0.178158235497368
808,0.443842448070922
809,0.437345198573137
810,0.826869124650764
811,0.8808501135988
812,0.560328024184184
813,0.558989430366122
814,0.448616518085946
815,0.173468440869519
816,0.829683099480239
817,0.8808501135988
818,0.566116276888757
819,0.119778395150925
820,0.438183374472962
821,0.172470081585195
822,0.119778395150925
823,0.119778395150925
824,0.823425508192524
825,0.345738465034579
826,0.552746130380427
827,0.458001557017869
828,0.333960941578357
829,0.656458950307874
830,0.751857143890903
831,0.8808501135988
832,0.455852865074385
833,0.8808501135988
834,0.8808501135988
835,0.826869124650764
836,0.119778395150925
837,0.560328024184184
838,0.745942401179372
839,0.240288358044111
840,0.558246843633484
841,0.755029635915726
842,0.254265212934153
843,0.336893157415924
844,0.441144471423853
845,0.442120373244135
846,0.823862976786191
847,0.555830317554913
848,0.176642832789907
849,0.8808501135988
850,0.119778395150925
851,0.828381006920306
852,0.8808501135988
853,0.119778395150925
854,0.442709079805522
855,0.826146371331809
856,0.449361616524119
857,0.657185871739253
858,0.339264725145204
859,0.119778395150925
860,0.824224473208236
861,0.8808501135988
862,0.823862976786191
863,0.667957457715964
864,0.827386546607137
865,0.243918528457637
866,0.559731551617463
867,0.340395512331069
868,0.328673083735621
869,0.119778395150925
870,0.171162865951101
871,0.340600380225175
872,0.443410523110132
873,0.345993101785379
874,0.177444891322574
875,0.828381006920306
876,0.172470081585195
877,0.119778395150925
878,0.119778395150925
879,0.755029635915726
880,0.753326494269031
881,0.442206575473907
882,0.251247657164963
883,0.329786188606041
884,0.337448325768604
885,0.119778395150925
886,0.758866725766267
887,0.172470081585195
888,0.754964989426976
889,0.177005729842278
890,0.431467989372715
891,0.119778395150925
892,0.178158235497368
893,0.668587626195408
894,0.338375961225854
895,0.824224473208236
896,0.247544121766955
897,0.247544121766955
898,0.8808501135988
899,0.826146371331809
900,0.826146371331809
901,0.172470081585195
902,0.177005729842278
903,0.749874675314118
904,0.119778395150925
905,0.8808501135988
906,0.664440299471709
907,0.824224473208236
908,0.253792764680999
909,0.559967225879821
910,0.177444891322574
911,0.440849173551558
912,0.119778395150925
913,0.340648262838354
914,0.250330803766185
915,0.751817367104697
916,0.333960941578357
917,0.247785467605492
918,0.659174046956534
919,0.253792764680999
920,0.822714908944364
921,0.750875698683107
922,0.173987886775756
923,0.747337100441948
924,0.823425508192524
925,0.444751464669967
926,0.335047201874303
927,0.662960381647108
928,0.448957112938518
929,0.564176926813575
930,0.444822186425102
931,0.172470081585195
932,0.119778395150925
933,0.255191571113772
934,0.172470081585195
935,0.663922083351854
936,0.8808501135988
937,0.446027560954096
938,0.751857143890903
939,0.345993101785379
940,0.660692451787698
941,0.173468440869519
942,0.344889760064818
943,0.442356282339621
944,0.8808501135988
945,0.667154387510465
946,0.461310630846859
947,0.456132061080807
948,0.246077156365152
949,0.119778395150925
950,0.34306091629239
951,0.8808501135988
952,0.24561491134601
953,0.750875698683107
954,0.822714908944364
955,0.176642832789907
956,0.666282625618422
957,0.824224473208236
958,0.750552786300867
959,0.177005729842278
960,0.252197053963039
961,0.351413748605925
962,0.119778395150925
963,0.547305667495907
964,0.243154675075147
965,0.173468440869519
966,0.119778395150925
967,0.250243641057262
968,0.449321841973336
969,0.565376360043434
970,0.349617244902386
971,0.8808501135988
972,0.8808501135988
973,0.551221322072696
974,0.446890804090816
975,0.8808501135988
976,0.345738465034579
977,0.828381006920306
978,0.8808501135988
979,0.8808501135988
980,0.557170903968766
981,0.249652321171366
982,0.246636331540852
983,0.173987886775756
984,0.55220274592187
985,0.449978589549759
986,0.8808501135988
987,0.176642832789907
988,0.829683099480239
989,0.119778395150925
990,0.333960941578357
991,0.252197053963039
992,0.561250460062869
993,0.338271975124038
994,0.119778395150925
995,0.659812395304862
996,0.747337100441948
997,0.8808501135988
998,0.823862976786191
999,0.549396787355082
1000,0.827386546607137
1001,0.345993101785379
1002,0.119778395150925
1003,0.561529817599014
1004,0.177444891322574
1005,0.822714908944364
1006,0.171162865951101
1007,0.119778395150925
1008,0.171162865951101
1009,0.665815654282189
1010,0.8808501135988
1011,0.8808501135988
1012,0.447186912314819
1013,0.329786188606041
1014,0.336775299681479
1015,0.334288922883725
1016,0.436241642690124
1017,0.8808501135988
1018,0.249088568968118
1019,0.558010975241757
1020,0.753326494269031
1021,0.8808501135988
1022,0.75447215670576
1023,0.663064166214641
1024,0.8808501135988
1025,0.177444891322574
1026,0.244849286930375
1027,0.8808501135988
1028,0.246636331540852
1029,0.545349762669936
1030,0.822714908944364
1031,0.5447315320008
1032,0.173468440869519
1033,0.569997059185559
1034,0.8808501135988
1035,0.8808501135988
1036,0.119778395150925
1037,0.456132061080807
1038,0.673440207776255
1039,0.662796497174706
1040,0.119778395150925
1041,0.8808501135988
1042,0.8808501135988
1043,0.338540163674804
1044,0.456635362248893
1045,0.557395988246369
1046,0.457382731219639
1047,0.440849173551558
1048,0.8808501135988
1049,0.344209602893665
1050,0.341529999153078
1051,0.119778395150925
1052,0.446570659224673
1053,0.8808501135988
1054,0.455852865074385
1055,0.177444891322574
1056,0.8808501135988
1057,0.338706073495288
1058,0.563988163444461
1059,0.657185871739253
1060,0.544099749702203
1061,0.826869124650764
1062,0.562884738153683
1063,0.8808501135988
1064,0.249766029438583
1065,0.8808501135988
1066,0.250567520158116
1067,0.249088568968118
1068,0.443324272717089
1069,0.5526354237313
1070,0.328673083735621
1071,0.336603857654397
1072,0.8808501135988
1073,0.560328024184184
1074,0.823425508192524
1075,0.119778395150925
1076,0.173987886775756
1077,0.119778395150925
1078,0.178158235497368
1079,0.178158235497368
1080,0.755896225684704
1081,0.661503202513307
1082,0.748928097415923
1083,0.8808501135988
1084,0.8808501135988
1085,0.243251786064009
1086,0.439941813261266
1087,0.173468440869519
1088,0.557170903968766
1089,0.828381006920306
1090,0.351982203866382
1091,0.757943192868497
1092,0.664440299471709
1093,0.823862976786191
1094,0.351982203866382
1095,0.8808501135988
1096,0.656507027709806
1097,0.251247657164963
1098,0.119778395150925
1099,0.8808501135988
1100,0.25071170222161
1101,0.826869124650764
1102,0.448842197842636
1103,0.750875698683107
1104,0.446685464083175
1105,0.446389419780736
1106,0.552520579799176
1107,0.555980149468384
1108,0.119778395150925
1109,0.436327595182691
1110,0.119778395150925
1111,0.240288358044111
1112,0.342769057898252
1113,0.826146371331809
1114,0.824224473208236
1115,0.458001557017869
1116,0.651740124730667
1117,0.65297196798769
1118,0.248622532599072
1119,0.173468440869519
1120,0.654218322393008
1121,0.555364588351469
1122,0.8808501135988
1123,0.758866725766267
1124,0.662960381647108
1125,0.177444891322574
1126,0.554585584969546
1127,0.335047201874303
1128,0.177444891322574
1129,0.551499728831095
1130,0.8808501135988
1131,0.119778395150925
1132,0.119778395150925
1133,0.174713461832643
1134,0.824224473208236
1135,0.545349762669936
1136,0.333960941578357
1137,0.253792764680999
1138,0.334843978014471
1139,0.658575681485138
1140,0.823425508192524
1141,0.660305527655435
1142,0.250330803766185
1143,0.8808501135988
1144,0.553225357988378
1145,0.119778395150925
1146,0.759528276208193
1147,0.442206575473907
1148,0.822714908944364
1149,0.173468440869519
1150,0.551966240399577
1151,0.663886214712831
1152,0.338706073495288
1153,0.255764431325231
1154,0.826869124650764
1155,0.752027312936743
1156,0.119778395150925
1157,0.119778395150925
1158,0.447595617267481
1159,0.174713461832643
1160,0.754964989426976
1161,0.555534563483901
1162,0.751465250370634
1163,0.55740686508715
1164,0.119778395150925
1165,0.560008893042317
1166,0.558063554943653
1167,0.748928097415923
1168,0.339505308230487
1169,0.547305667495907
1170,0.439424593733482
1171,0.441505525967698
1172,0.119778395150925
1173,0.446027560954096
1174,0.119778395150925
1175,0.755896225684704
1176,0.823862976786191
1177,0.752027312936743
1178,0.339835956356107
1179,0.177444891322574
1180,0.442120373244135
1181,0.656458950307874
1182,0.176642832789907
1183,0.654113234444062
1184,0.247785467605492
1185,0.445364996949105
1186,0.119778395150925
1187,0.450204395040887
1188,0.554585584969546
1189,0.745371216279016
1190,0.827386546607137
1191,0.749844523728163
1192,0.332737603143414
1193,0.172470081585195
1194,0.34407261730763
1195,0.176642832789907
1196,0.251247657164963
1197,0.351413748605925
1198,0.250243641057262
1199,0.749844523728163
1200,0.119778395150925
1201,0.8808501135988
1202,0.347239813775864
1203,0.176642832789907
1204,0.119778395150925
1205,0.567397649059035
1206,0.341208465021517
1207,0.823862976786191
1208,0.823425508192524
1209,0.550250612516824
1210,0.8808501135988
1211,0.44203678981033
1212,0.456635362248893
1213,0.338706073495288
1214,0.243251786064009
1215,0.119778395150925
1216,0.828381006920306
1217,0.8808501135988
1218,0.665680598957901
1219,0.823425508192524
1220,0.828381006920306
1221,0.823862976786191
1222,0.443324272717089
1223,0.177444891322574
1224,0.554775205532273
1225,0.672643899269262
1226,0.549547030711662
1227,0.119778395150925
1228,0.341035926665939
1229,0.119778395150925
1230,0.251247657164963
1231,0.450684304534971
1232,0.342169560158461
1233,0.448616518085946
1234,0.178158235497368
1235,0.44203678981033
1236,0.330214831465133
1237,0.243154675075147
1238,0.75249194968089
1239,0.344889760064818
1240,0.826146371331809
1241,0.823425508192524
1242,0.337448325768604
1243,0.450204395040887
1244,0.546246836590037
1245,0.119778395150925
1246,0.171162865951101
1247,0.177005729842278
1248,0.347699776894093
1249,0.177005729842278
1250,0.119778395150925
1251,0.173468440869519
1252,0.439477109931007
1253,0.659521596254542
1254,0.829683099480239
1255,0.753789493672257
1256,0.177444891322574
1257,0.751857143890903
1258,0.442166925681707
1259,0.8808501135988
1260,0.119778395150925
1261,0.661503202513307
1262,0.565839800590865
1263,0.663886214712831
1264,0.178158235497368
1265,0.240288358044111
1266,0.439607085953565
1267,0.653654112647627
1268,0.560638655842825
1269,0.334173708426753
1270,0.335650419005989
1271,0.348383166891789
1272,0.557395988246369
1273,0.823862976786191
1274,0.8808501135988
1275,0.8808501135988
1276,0.335728354894288
1277,0.178158235497368
1278,0.826146371331809
1279,0.454122240881319
1280,0.177444891322574
1281,0.757846380057838
1282,0.656507027709806
1283,0.829683099480239
1284,0.760800658388391
1285,0.253222818032104
1286,0.554106640430285
1287,0.661833215119036
1288,0.119778395150925
1289,0.119778395150925
1290,0.8808501135988
1291,0.338271975124038
1292,0.8808501135988
1293,0.8808501135988
1294,0.826869124650764
1295,0.119778395150925
1296,0.55814974622785
1297,0.119778395150925
1298,0.177444891322574
1299,0.177444891322574
1300,0.824224473208236
1301,0.246814080304353
1302,0.253792764680999
1303,0.826869124650764
1304,0.565376360043434
1305,0.8808501135988
1306,0.823425508192524
1307,0.253792764680999
1308,0.8808501135988
1309,0.119778395150925
1310,0.119778395150925
1311,0.172470081585195
1312,0.665602816562694
1313,0.826869124650764
1314,0.561994182168984
1315,0.745942401179372
1316,0.564124506363434
1317,0.8808501135988
1318,0.435628586936492
1319,0.443463138826854
1320,0.747905366940884
1321,0.345738465034579
1322,0.341529999153078
1323,0.178158235497368
1324,0.328673083735621
1325,0.827386546607137
1326,0.755029635915726
1327,0.119778395150925
1328,0.344635507429229
1329,0.824224473208236
1330,0.8808501135988
1331,0.250330803766185
1332,0.177444891322574
1333,0.667154387510465
1334,0.8808501135988
1335,0.249299146369809
1336,0.823425508192524
1337,0.176642832789907
1338,0.757846380057838
1339,0.752027312936743
1340,0.119778395150925
1341,0.351413748605925
1342,0.668587626195408
1343,0.8808501135988
1344,0.444621174421917
1345,0.747337100441948
1346,0.8808501135988
1347,0.327875133188395
1348,0.565227219362891
1349,0.253222818032104
1350,0.242228292089851
1351,0.178158235497368
1352,0.8808501135988
1353,0.563511371875578
1354,0.455424888034699
1355,0.757943192868497
1356,0.173987886775756
1357,0.335728354894288
1358,0.119778395150925
1359,0.8808501135988
1360,0.246141999712966
1361,0.8808501135988
1362,0.745371216279016
