Id,SalePrice
237,169081.0625
238,135837.921875
239,114915.8359375
240,193725.625
241,155305
242,108025.53125
243,232834.53125
244,161770.40625
245,154571.78125
246,178581.65625
247,193419.75
248,188417.875
249,154878.546875
250,336912.5
251,204087.34375
252,165785.53125
253,167730.640625
254,176900.015625
255,175059.0625
256,202489.34375
257,162787.671875
258,188381.765625
259,161149.3125
260,141869.546875
261,193779.921875
262,225393.078125
263,139706.109375
264,149523.75
265,232936.796875
266,147723.9375
267,145094.53125
268,142082.46875
269,115901.609375
270,154360.34375
271,210970.875
272,193463.4375
273,190434.421875
274,167792.0625
275,140711.640625
276,102237.265625
277,165488.8125
278,172584.609375
279,191117.40625
280,218502.5
281,129301.140625
282,174450.234375
283,128225.5
284,170919.5
285,193750.171875
286,218575.03125
287,194605.546875
288,171986.34375
289,248800.90625
290,200676.953125
291,223924.796875
292,234414.28125
293,184633.3125
294,213567.78125
295,177744.78125
296,166574.5625
297,169101.25
298,192963.28125
299,172380.296875
300,134338.15625
301,215313.15625
302,220023.65625
303,186244.859375
304,160896.5625
305,172988.9375
306,211161.125
307,131863.859375
308,185932.46875
309,153210.78125
310,192993.28125
311,127831.5546875
312,169580.515625
313,155542.5
314,165924.328125
315,128632.2265625
316,265418.53125
317,146205.46875
318,135422.40625
319,139191.953125
320,174583.59375
321,198295.984375
322,119537.921875
323,209880.734375
324,166035.390625
325,172281.296875
326,179348.703125
327,196418.625
328,99783.0703125
329,146604.21875
330,168385.5
331,220222.921875
332,157720.890625
333,152215.421875
334,88713.2265625
335,236269.1875
336,175166.984375
337,123413.015625
338,193876.109375
339,151621.796875
340,241929.1875
341,185910.234375
342,203501.53125
343,149286.28125
344,151615.296875
345,321194.125
346,244611.921875
347,180825.59375
348,115090.0546875
349,184497.8125
350,97418.453125
351,149724.640625
352,172624.984375
353,111132.515625
354,126514.2578125
355,189715.765625
356,169719.890625
357,234386.78125
358,138161.484375
359,159271.25
360,230492.015625
361,171954.953125
362,253946.1875
363,174124.484375
364,145192.921875
365,158076.3125
366,141301.328125
367,142069.5
368,195713.578125
369,167894.9375
370,213228.9375
371,114720.71875
372,125003.3671875
373,110745.03125
374,225912.75
375,135779.734375
376,141254.765625
377,170913.78125
378,153827.625
379,125624.3125
380,165007.109375
381,147719.296875
382,124303.359375
383,167085.765625
384,185612.796875
385,174949.1875
386,157848.78125
387,171523.78125
388,198845.609375
389,229681.75
390,247121.375
391,143224.109375
392,116566.6640625
393,246775.53125
394,165028.40625
395,98063.984375
396,179579.421875
397,172890.546875
398,135212.890625
399,180688.421875
400,154768.703125
401,195990.71875
402,172469.15625
403,187279.046875
404,188892.046875
405,152042.171875
406,141171.125
407,131306.9375
408,108582.484375
409,193702.859375
410,176499.40625
411,224258.765625
412,189832.015625
413,174095.984375
414,143740.96875
415,142616.859375
416,188410.78125
417,165178.421875
418,126380.3828125
419,204271.40625
420,194472.734375
421,143679.828125
422,59126.1796875
423,230969.46875
424,216442.84375
425,96585.0703125
426,208767.609375
427,139096.546875
428,153358.140625
429,172430.140625
430,157644.21875
431,127095.640625
432,149445.71875
433,130824.359375
434,198134.3125
435,150780.1875
436,129688.65625
437,172270.828125
438,139928.265625
439,173591.671875
440,185825.859375
441,176477.578125
442,181187.96875
443,241793.421875
444,153292.15625
445,203004.890625
446,167021.75
447,197380.53125
448,151204.84375
449,143689.390625
450,159734.734375
451,200510.59375
452,144392.671875
453,156640.953125
454,167570.203125
455,175809.3125
456,183589.4375
457,115887.2265625
458,186423.453125
459,155280.953125
460,129635.515625
461,185094.484375
462,166376.15625
463,167447.640625
464,172539.09375
465,236866.140625
466,155178.46875
467,168059.015625
468,188477.125
469,160929.640625
470,167122.734375
471,159826.53125
472,201844.046875
473,203725.59375
474,147478.390625
475,165822.609375
476,125079.8828125
477,173816.359375
478,155313.703125
479,125905.34375
480,154617.28125
481,161950.484375
482,195737.875
483,145569.234375
484,205433.4375
485,156200.265625
486,181781.53125
487,177516.90625
488,125609.2421875
489,168553.125
490,199535.875
491,225810.265625
492,170869.859375
493,189087.9375
494,142648.703125
495,147411.734375
496,176759.03125
497,127912.0703125
498,118748.7265625
499,142165.796875
500,236772.28125
501,214535.75
502,209543.53125
503,129226.6328125
504,169713.421875
505,182032.75
506,126900.171875
507,201383.46875
508,201682.953125
509,242762.640625
510,134467.28125
511,184866.84375
512,193788.828125
513,125303.6640625
514,168353.390625
515,126888.6171875
516,150828.140625
517,141780.84375
518,225289
519,191135.953125
520,136970.734375
521,144001.21875
522,121952.9453125
523,176400.6875
524,141921.21875
525,209472.984375
526,204331.1875
527,287840.59375
528,185524.96875
529,155745.578125
530,106313.15625
531,146359.296875
532,148668.5625
533,237476.65625
534,131949.9375
535,179532.796875
536,125866.375
537,158372.421875
538,195375.171875
539,141579.109375
540,177890.390625
541,138086.0625
542,155505.765625
543,193779.828125
544,158495.328125
545,155172.875
546,198140.4375
547,192734.671875
548,185148.390625
549,184751.828125
550,179956.078125
551,163040.03125
552,123436.984375
553,193038.5
554,181174.640625
555,163554.828125
556,182387.828125
557,233261.328125
558,200192.703125
559,170042.453125
560,132426.96875
561,170250.09375
562,122523.78125
563,195577.4375
564,196055.875
565,169351.546875
566,142679.953125
567,191152.828125
568,159268.875
569,188883.921875
570,118178.9296875
571,124856.9375
572,184067.578125
573,206733.5625
574,162778.0625
575,187229.90625
576,188917.984375
577,165528
578,180328.546875
579,110339.1171875
580,164334.015625
581,119773.8828125
582,155720.03125
583,151873.484375
584,134456.5625
585,133155.046875
586,129775.3359375
587,157098.265625
588,188254.203125
589,203191.109375
590,180082.328125
591,218689.09375
592,189092.796875
593,188905.953125
594,200693.5625
595,168318.171875
596,188198.359375
597,144062.53125
598,132571.265625
599,181692.15625
600,200056.390625
601,178818.296875
602,190346.8125
603,140076.875
604,204333.078125
605,347399.40625
606,206865.15625
607,169589.875
608,149382.984375
609,220002.875
610,193916.3125
611,201859.6875
612,192488.28125
613,203574.625
614,135706.265625
615,143547.453125
616,163655.578125
617,162734.15625
618,132779.671875
619,164264.5625
620,161790.390625
621,200722.40625
622,192698.703125
623,235166.3125
624,183967.375
625,217093.46875
626,132857.09375
627,167396.984375
628,200949.453125
629,154121
630,293730.1875
631,218177.71875
632,177559.984375
633,148555.984375
634,189552.671875
635,143383.9375
636,133466.953125
637,140955.734375
638,137086.65625
639,174334.328125
640,89112.203125
641,175061.359375
642,99813.484375
643,167216.96875
644,208489.3125
645,174375.015625
646,168248.28125
647,169923.125
648,159887.984375
649,205465.78125
650,143566.796875
651,136875.578125
652,175496.484375
653,147933.4375
654,119098.15625
655,149700.796875
656,189360.03125
657,134388.765625
658,230092.765625
659,215886.59375
660,109876.6875
661,140949.859375
662,138094.453125
663,174295.59375
664,183090.40625
665,258213.984375
666,198487.25
667,136801.59375
668,152662.0625
669,207864.203125
670,230552.703125
671,198278.765625
672,221968.5
673,165653.875
674,153287.96875
675,167213.78125
676,217541.171875
677,174874.859375
678,160897.75
679,122143.328125
680,183805.765625
681,96697.9375
682,148165.875
683,271376.28125
684,112168.578125
685,130085.890625
686,171825.546875
687,119167.9765625
688,224790.015625
689,179764.078125
690,164467.734375
691,236076.203125
692,131265.09375
693,159019.125
694,176250.390625
695,168349.484375
696,135608.265625
697,234742.96875
698,256125.703125
699,108984.140625
700,85248.8671875
701,201592.78125
702,143659.03125
703,182780.4375
704,150309.515625
705,218997.40625
706,127652.6484375
707,138848.171875
708,112633.421875
709,179372.140625
710,111233.890625
711,192455.109375
712,189117.765625
713,158696.453125
714,127906.8203125
715,129195.953125
716,130455.375
717,207758.125
718,162106.25
719,178979.65625
720,160174.453125
721,148554.953125
722,111866.9375
723,163165.09375
724,209035.8125
725,157834.859375
726,201145.625
727,152986
728,117159.4453125
729,114782.1171875
730,128932.828125
731,203063.234375
732,233950.6875
733,157556.96875
734,144835.15625
735,172197.375
736,159612.71875
737,131541.40625
738,209123.25
739,169716.140625
740,174685.515625
741,200866.453125
742,158794.796875
743,170259.171875
744,314798.1875
745,155420.765625
746,140319.859375
747,195750.140625
748,161884.484375
749,201234.234375
750,165721.703125
751,277208
752,125031.8203125
753,181114.21875
754,129865.25
755,203520.515625
756,202165.78125
757,170796.890625
758,143372.359375
759,240596.421875
760,178069.34375
761,186298.984375
762,160943.046875
763,158080.484375
764,139378.5625
765,195627.984375
766,129592.28125
767,177672.140625
768,201604.40625
769,209239.578125
770,144652.078125
771,135335.375
772,159846.171875
773,190921.671875
774,154102.359375
775,223901.234375
776,186288.34375
777,192149.34375
778,192249.234375
779,197215.375
780,225360.1875
781,91794.609375
782,217699
783,157344.8125
784,221239.4375
785,168070.578125
786,256999.4375
787,181756.703125
788,171413.515625
789,172318.921875
790,137726.984375
791,119591.609375
792,108965.2265625
793,146834.40625
794,184273.859375
795,171754.640625
796,122051.5703125
797,162656.890625
798,224790.359375
799,134561.984375
800,178862.625
801,139866.71875
802,152999.484375
803,148912.40625
804,169468.6875
805,128768.8046875
806,155998.109375
807,146432.421875
808,164158.953125
809,184030.21875
810,192390.140625
811,181556.671875
812,157649.828125
813,279184.6875
814,96704.46875
815,165887.328125
816,183797.53125
817,126350.0859375
818,168521.109375
819,190476.15625
820,178564.09375
821,231651.34375
822,132469.34375
823,203088.890625
824,163663.03125
825,132590.5
826,175204.046875
827,249372.484375
828,190548
829,244514.4375
830,172549.34375
831,159851.703125
832,140367.625
833,154223.53125
834,191093.1875
835,139602.3125
836,187572.765625
837,271204.03125
838,195494.4375
839,149149.65625
840,198785.546875
841,165117.328125
842,168991.328125
843,191171.859375
844,162657.0625
845,210349.984375
846,173935.265625
847,135728.046875
848,158769.96875
849,194613.28125
850,127864.7109375
851,138908.28125
852,207270.296875
853,186647.390625
854,134304.71875
855,102781.6171875
856,152246.921875
857,216023.546875
858,148983.828125
859,125729.96875
860,204006.546875
861,173774.984375
862,178009.734375
863,178445.53125
864,179002.40625
865,157639.765625
866,158122.53125
867,331229.5
868,116373.6796875
869,170075.25
870,215253.65625
871,190283.4375
872,124847.5546875
873,162285.0625
874,194547.640625
875,193619.609375
876,136975.828125
877,120884.984375
878,171878.46875
879,123490.078125
880,157484.203125
881,153539.140625
882,177818.953125
883,179549.125
884,121619.2890625
885,216999.4375
886,183861.65625
887,136191.828125
888,162097.1875
889,147641.65625
890,164804.46875
891,186585.1875
892,154989.0625
893,191830.34375
894,138059.203125
895,236122.296875
896,145936.890625
897,175272.734375
898,228719.421875
899,222302.78125
900,174337.875
901,219520.71875
902,217395.015625
903,137879.375
904,168536.296875
905,188415.578125
906,145504.25
907,200666.796875
908,133745.90625
909,138977.671875
910,170149.484375
911,144745.1875
912,111978.1328125
913,176221.4375
914,188864.890625
915,245679.375
916,186691.828125
917,152771.484375
918,177067.296875
919,175792.5
920,143398.890625
921,192581.953125
922,157857.453125
923,198521.46875
924,160087.15625
925,115667.7890625
926,126522.109375
927,215017.578125
928,148014.890625
929,144914.34375
930,189334.453125
931,169105.484375
932,114478.2734375
933,220079.015625
934,105216.125
935,123449.609375
936,167692.875
937,187002.96875
938,107338.140625
939,153730.609375
940,161409.515625
941,187755.921875
942,134533.765625
943,152729.609375
944,130446.7421875
945,127657.890625
946,125833.7421875
947,202429.21875
948,198848.78125
949,167973.296875
950,124910.3125
951,144269.421875
952,171463.046875
953,136375
954,218750.65625
955,204786.171875
956,125616.625
957,166976.484375
958,147240.921875
959,170800.78125
960,226626.34375
961,115458.4140625
962,194421.265625
963,130073.21875
964,197368.90625
965,206482.734375
966,191587.015625
967,179711.609375
968,172738.21875
969,153670.546875
970,122208.84375
971,123289.375
972,280860.59375
973,84548.796875
974,143561.640625
975,175122.59375
976,198489.859375
977,130083.453125
978,141523.53125
979,165864.1875
980,121247.8046875
981,117692.046875
982,140228.90625
983,152619.8125
984,312333.59375
985,195452.328125
986,237968.921875
987,204805.1875
988,170104.703125
989,169616.390625
990,170216.984375
991,213287.125
992,199448.28125
993,124141.6015625
994,228887.578125
995,198680.625
996,185379.234375
997,126899.7265625
998,125217.5234375
999,160350.625
1000,187884.03125
1001,198877.90625
1002,119744.0078125
1003,159807.1875
1004,200724.21875
1005,167299.046875
1006,189003.921875
1007,186854.53125
1008,223715.703125
1009,102645.078125
1010,186845.203125
1011,171277.171875
1012,126332.3671875
1013,131095.484375
1014,118936.5859375
1015,162753.203125
1016,150179.625
1017,159045.03125
1018,208367.015625
1019,164063.75
1020,179936.6875
1021,136909.984375
1022,139772.140625
1023,175748.125
1024,124385
1025,147838.125
1026,162154.421875
1027,160440.34375
1028,172075.03125
1029,168083.671875
1030,162101.421875
1031,142739.46875
1032,163021.15625
1033,144116.765625
1034,153611.578125
1035,168027.40625
1036,188793.21875
1037,203523.671875
1038,159003.75
1039,185974
1040,127955.6640625
1041,165271.140625
1042,252846.5
1043,190360.75
1044,132129.515625
1045,175264.25
1046,232441.796875
1047,138591.1875
1048,87486.7109375
1049,147337.5
1050,194374.359375
1051,162731.125
1052,174165.4375
1053,171915.859375
1054,159444.546875
1055,150680.515625
1056,180749.8125
1057,191550.4375
1058,168672.9375
1059,134210.859375
1060,197569.28125
1061,183908.453125
1062,259612.4375
1063,145928
1064,136474.5
1065,157009.203125
1066,142393.296875
1067,175008.59375
1068,162012.109375
1069,202062.15625
1070,156714.078125
1071,162467.125
1072,129617.4609375
1073,212618.625
1074,178680.234375
1075,213188.78125
1076,126581.9609375
1077,137123.46875
1078,165267.046875
1079,145284.734375
1080,242241.625
1081,132938.234375
1082,173082.125
1083,178473.1875
1084,164152.046875
1085,130529.65625
1086,277685.15625
1087,248265.375
1088,165154.65625
1089,181015.140625
1090,147955.8125
1091,162509.125
1092,198579.203125
1093,186533.890625
1094,110821.796875
1095,171930.328125
1096,91864.2890625
1097,183735.828125
1098,224288.109375
1099,167829.3125
1100,125217.3359375
1101,309925.65625
1102,165217.53125
1103,214139.640625
1104,170472.4375
1105,180128.46875
1106,223982.5
1107,128196.8515625
1108,104232.625
1109,147193.34375
1110,249631.171875
1111,157048.140625
1112,138628.640625
1113,160147.40625
1114,123963.8203125
1115,151498.046875
1116,236488.5625
1117,132364.390625
1118,152264.4375
1119,193860.765625
1120,194641.875
1121,147850.9375
1122,122503.875
1123,194888.46875
1124,191447.40625
1125,131891.171875
1126,246896.625
1127,123286.1796875
1128,145804.90625
1129,136572.4375
1130,236167.6875
1131,175408.15625
1132,237197.328125
1133,224652.53125
1134,174174.203125
1135,189590.921875
1136,176833.40625
1137,160609.96875
1138,171113.703125
1139,179100.921875
1140,194461.9375
1141,194024.34375
1142,165011.984375
1143,120336.0078125
1144,140323.21875
1145,208261.953125
1146,198831.265625
1147,134723.421875
1148,204901.640625
1149,156630.921875
1150,160960.375
1151,113925.796875
1152,126428.03125
1153,186504.703125
1154,156689.5
1155,197414.84375
1156,155398.421875
1157,155662.765625
1158,185568.75
1159,173594.484375
1160,109267.6328125
1161,140386.71875
1162,202836.515625
1163,181027.5625
1164,150715.21875
1165,240837.140625
1166,183015.71875
1167,130738.1484375
1168,246265.765625
1169,192445.25
1170,198154.890625
1171,127641.2734375
1172,132014.46875
1173,237785.6875
1174,241638.546875
1175,172651.15625
1176,196214.125
1177,175756.28125
1178,187215.890625
1179,141013.28125
1180,194314.953125
1181,181938.703125
1182,147771.625
1183,158462.890625
1184,147944.9375
1185,141635.078125
1186,135019.515625
1187,242276.125
1188,129157.359375
1189,164078.875
1190,180372.4375
1191,203886.9375
1192,131292.515625
1193,148100.609375
1194,163127.953125
1195,158270.0625
1196,142290.765625
1197,145853.953125
1198,200178.09375
1199,118388.125
1200,187476.890625
1201,145669.15625
1202,150325.8125
1203,119720.578125
1204,140248.28125
1205,174335.375
1206,130385.9609375
1207,174906.328125
1208,180085.625
1209,141699.453125
1210,98062.5546875
1211,186248.6875
1212,169148.28125
1213,138359
1214,205443.328125
1215,158535.53125
1216,159040.59375
1217,156875.078125
1218,158480.109375
1219,159335.625
1220,170820.953125
1221,176989.6875
1222,185326.125
1223,157081.1875
1224,150592.84375
1225,163193.65625
1226,143361.046875
1227,176239.515625
1228,167804
1229,178328.4375
1230,275293.59375
1231,167102.46875
1232,128685.828125
1233,161224.546875
1234,157522.09375
1235,142835.65625
1236,103166.2890625
1237,103062.5859375
1238,149517.0625
1239,291682.625
1240,188718.46875
1241,106762.7109375
1242,148249.265625
1243,151109.96875
1244,184746.390625
1245,170306.390625
1246,201297.203125
1247,186746.484375
1248,178200.9375
1249,125590.8984375
1250,193416.296875
1251,206642.75
1252,197801.90625
1253,183435.765625
1254,208781.25
1255,208879.390625
1256,153102.421875
1257,219776.921875
1258,131111.390625
1259,210703.578125
1260,183758.5625
1261,167749.84375
1262,172468.890625
1263,167392.75
1264,138440.265625
1265,153818.375
1266,159078.71875
1267,180842.6875
1268,201095.6875
1269,169469.328125
1270,166170.109375
1271,154166.296875
1272,145455.671875
1273,214379.703125
1274,111578.5
1275,266895.84375
1276,171320.890625
1277,210917.125
1278,139467.296875
1279,165186.28125
1280,261476.890625
1281,199734.265625
1282,170094.203125
1283,158130.421875
1284,177873.75
1285,191524.53125
1286,137149.40625
1287,154786.21875
1288,179304.15625
1289,146346.796875
1290,109027.9921875
1291,167567.703125
1292,143056.65625
1293,113730.859375
1294,173633.40625
1295,176228.640625
1296,186400.84375
1297,143552.578125
1298,189799.203125
1299,121316.2265625
1300,160618.9375
1301,146394.578125
1302,147507.359375
1303,127301.9375
1304,192706.46875
1305,207309.234375
1306,109453.296875
1307,194717.71875
1308,162544.53125
1309,129725.8984375
1310,189923.8125
1311,180248.234375
1312,196506.4375
1313,222942.65625
1314,166552.640625
1315,183247.15625
1316,110070.2890625
1317,166257.890625
1318,175887.390625
1319,164622.046875
1320,190223.59375
1321,216482.125
1322,138220.421875
1323,243882.625
1324,135249.34375
1325,206998.484375
1326,186109.296875
1327,167746.203125
1328,184638.171875
1329,188720.828125
1330,153955.5
1331,165379.515625
1332,230764.59375
1333,162954.71875
1334,219132.578125
1335,190342.078125
1336,120415.296875
1337,182718.71875
1338,204326.28125
1339,179446.375
1340,207370.34375
1341,212672.65625
1342,177053.71875
1343,222378.234375
1344,141763.890625
1345,181418.625
1346,154830.890625
1347,128190.1171875
1348,183353.21875
1349,152048.015625
1350,191652.015625
1351,207050.609375
1352,160259.5625
1353,171242.328125
1354,149852.28125
1355,171953.546875
1356,247065.78125
1357,159253.375
1358,116657.1875
1359,138721.953125
1360,226778.71875
1361,124292.1171875
1362,254950.34375
1363,117894.375
1364,286269.28125
1365,201566.171875
1366,128528.7421875
1367,130647.5078125
1368,155206.71875
1369,228714.3125
1370,135154.203125
1371,214839.34375
1372,150732.734375
1373,186588.40625
1374,128722.5703125
1375,159988.40625
1376,172933.078125
1377,187598.515625
1378,144616.59375
1379,173507.96875
1380,140456.15625
1381,103585.6640625
1382,155223.796875
1383,158149.859375
1384,172735.34375
1385,153196.984375
1386,188538.109375
1387,200639.15625
1388,233510.453125
1389,183618.234375
1390,189201.34375
1391,175045.265625
1392,200761.046875
1393,200215.65625
1394,180684.484375
1395,135174.046875
1396,134452.6875
1397,150119.15625
1398,179787.640625
1399,127880.46875
1400,155219.125
1401,167196.625
1402,229207.046875
1403,183649.515625
1404,143789.3125
1405,131466.359375
1406,125492.96875
1407,254061.5
1408,256578.359375
1409,172875.71875
1410,178743.96875
1411,224467.1875
1412,94025.6640625
1413,193692.625
1414,183469.484375
1415,184066.015625
1416,118208.34375
1417,169960.796875
1418,161718.75
1419,220141.46875
1420,182632.765625
1421,197549.203125
1422,252674.453125
1423,203925.9375
1424,145809.921875
1425,138425.953125
1426,119357.3671875
1427,169691.234375
1428,126999.09375
1429,127250.734375
1430,170763
1431,111046.5390625
1432,175030.578125
1433,135897.859375
1434,157309.25
1435,159673.078125
1436,224875.125
1437,190294.546875
1438,179867.5625
1439,127275.171875
1440,217063.8125
1441,128667.1171875
1442,256418.28125
1443,191745.125
1444,160394.265625
1445,142323.984375
1446,293370.15625
1447,113205.578125
1448,175038.625
1449,169997.484375
1450,140081.375
1451,179263.390625
1452,276182.78125
1453,250222.90625
1454,181016.921875
1455,130297.359375
1456,188153.203125
1457,118933.8203125
1458,184952.0625
1459,146543.015625
1460,113301.40625
1461,106535.125
1462,186928.1875
1463,198175.8125
1464,182240.90625
1465,130675.3046875
1466,198572.28125
1467,146190.140625
1468,169996.203125
1469,176561.34375
1470,132841.9375
1471,222296.046875
1472,129473.46875
1473,173968.65625
1474,195451.65625
1475,205462.890625
1476,127304.6796875
1477,179509.6875
1478,178637.40625
1479,160979.8125
1480,206398.96875
1481,217641.03125
1482,190471.3125
1483,222496.96875
1484,140337.8125
1485,121083.59375
1486,132391.625
1487,153677.34375
1488,209287.609375
1489,145796.53125
1490,179635.515625
1491,124617.3203125
1492,207695.703125
1493,160446.359375
1494,117960.7890625
1495,115017.140625
1496,141241.75
1497,245140.1875
1498,157956.84375
1499,142295.3125
1500,158066.96875
1501,258444.953125
1502,156530.171875
1503,167638.15625
1504,174469.890625
1505,177125.515625
1506,185245.546875
1507,149144.265625
1508,169801.40625
1509,166073.015625
1510,166855.21875
1511,242431.984375
1512,155969.296875
1513,186072.0625
1514,164533.328125
1515,194780.59375
1516,150572.28125
1517,196669.4375
1518,196928.625
1519,117913.9453125
1520,171191.578125
1521,233724.65625
1522,94601.5
1523,159498.03125
1524,144100.171875
1525,229583.640625
1526,132953.203125
1527,161659.046875
1528,180292.921875
1529,131970.9375
1530,236974.4375
1531,199447.90625
1532,194850.828125
1533,188371.609375
1534,180540.5
1535,167284.140625
1536,181961.078125
1537,191253.921875
1538,171777.859375
1539,230961.28125
1540,106836.078125
1541,141920.171875
1542,167198.71875
1543,153840.90625
1544,179467.5625
1545,201126.875
1546,185237.078125
1547,179033
1548,166909.65625
1549,141438.90625
1550,129654.421875
1551,187605.484375
1552,197376.171875
1553,200369.546875
1554,189558.359375
1555,175106.9375
1556,138886.046875
1557,150760.671875
1558,230052.8125
1559,165688.546875
1560,181274.765625
1561,177244.03125
1562,160967.609375
1563,157334.09375
1564,155354.40625
1565,140002.625
1566,176897.6875
1567,146630.109375
1568,164733.984375
1569,176966.828125
1570,178253.859375
1571,180312.9375
1572,136563.921875
1573,156918.140625
1574,157283.03125
1575,209060.609375
1576,208892.5625
1577,148359.40625
1578,204819.625
1579,123480.0546875
1580,212562.171875
1581,215405.125
1582,178159.1875
1583,138719.8125
1584,143054.03125
1585,192943.515625
1586,152539.765625
1587,225349.234375
1588,147284.65625
1589,187263.453125
1590,164886.109375
1591,167252.171875
1592,172123.640625
1593,204902.34375
1594,148840.515625
1595,148251.875
1596,179716.328125
1597,166775.5625
1598,128579.6484375
1599,140089.453125
1600,143395.828125
1601,177152.34375
1602,120712.625
1603,189811.125
1604,147256.609375
1605,149996.203125
1606,215320.625
1607,251997.75
1608,127943.6328125
1609,206237.78125
1610,100004.4921875
1611,119708.9609375
1612,174966.125
1613,187622.4375
1614,111678.6953125
1615,176869.859375
1616,152130.84375
1617,189898.984375
1618,96817.8828125
1619,264254.375
1620,134676.078125
1621,168183.28125
1622,187742.671875
1623,157425.703125
1624,163085.3125
1625,152691.140625
1626,145010.921875
1627,188455.78125
1628,149412.3125
1629,138394.40625
1630,163479.90625
1631,123197.265625
1632,108385.1484375
1633,165549.859375
1634,126064.125
1635,123693.5234375
1636,130152.453125
1637,200651.703125
1638,156374.65625
1639,138182.453125
1640,153464.5625
1641,198167.734375
1642,148120.390625
1643,110374.390625
1644,207328.859375
1645,154230.171875
1646,183513.21875
1647,159825.96875
1648,94745.78125
1649,121661.609375
1650,170011.875
1651,165198.515625
1652,225700.609375
1653,149988.171875
1654,129643.625
1655,171019.703125
1656,182128.359375
1657,181054.796875
1658,181513.3125
1659,194742.921875
1660,141018.96875
1661,187290.953125
1662,157964.25
1663,156093.203125
1664,111482.2890625
1665,164271.53125
1666,134490.046875
1667,166903.171875
1668,133985
1669,187808.609375
1670,150724.640625
1671,164759.484375
1672,172143.640625
1673,189811.609375
1674,193867.390625
1675,131669.5625
1676,170305.28125
1677,151908.3125
